transaction_id,date,product_name,category,quantity,unit_price,payment_type,revenue,month,day_of_week
TXN10222,2025-08-17,Loratadine 10mg,Allergy,1,1.25,NHS Prescription,1.25,2025-08,Sunday
TXN10990,2025-08-17,Omeprazole 20mg,Gastro,4,2.08,NHS Prescription,8.32,2025-08,Sunday
TXN10765,2025-08-18,Loratadine 10mg,Allergy,2,1.32,NHS Prescription,2.64,2025-08,Monday
TXN11037,2025-08-19,Loratadine 10mg,Allergy,2,1.37,NHS Prescription,2.74,2025-08,Tuesday
TXN10981,2025-08-20,Cetirizine 10mg,Allergy,1,1.26,OTC Sale,1.26,2025-08,Wednesday
TXN10209,2025-08-20,Omeprazole 20mg,Gastro,1,2.02,NHS Prescription,2.02,2025-08,Wednesday
TXN10431,2025-08-20,Cetirizine 10mg,Allergy,1,1.32,NHS Prescription,1.32,2025-08,Wednesday
TXN10567,2025-08-21,Ibuprofen 200mg,Pain Relief,1,1.45,NHS Prescription,1.45,2025-08,Thursday
TXN10296,2025-08-21,Loratadine 10mg,Allergy,1,1.31,NHS Prescription,1.31,2025-08,Thursday
TXN10493,2025-08-21,Atorvastatin 20mg,Cardiovascular,4,2.66,OTC Sale,10.64,2025-08,Thursday
TXN10848,2025-08-22,Vitamin D 1000IU,Supplements,1,3.47,NHS Prescription,3.47,2025-08,Friday
TXN10254,2025-08-22,Omeprazole 20mg,Gastro,1,2.25,NHS Prescription,2.25,2025-08,Friday
TXN10031,2025-08-22,Ibuprofen 200mg,Pain Relief,3,1.53,NHS Prescription,4.59,2025-08,Friday
TXN10839,2025-08-23,Ibuprofen 200mg,Pain Relief,2,1.45,NHS Prescription,2.9,2025-08,Saturday
TXN10437,2025-08-23,Amoxicillin 250mg,Antibiotics,1,3.3,OTC Sale,3.3,2025-08,Saturday
TXN10188,2025-08-23,Ibuprofen 200mg,Pain Relief,2,1.39,OTC Sale,2.78,2025-08,Saturday
TXN10609,2025-08-23,Cetirizine 10mg,Allergy,1,1.32,OTC Sale,1.32,2025-08,Saturday
TXN10088,2025-08-24,Paracetamol 500mg,Pain Relief,3,1.14,Private Prescription,3.42,2025-08,Sunday
TXN10820,2025-08-24,Atorvastatin 20mg,Cardiovascular,1,2.82,NHS Prescription,2.82,2025-08,Sunday
TXN10329,2025-08-24,Omeprazole 20mg,Gastro,1,2.14,NHS Prescription,2.14,2025-08,Sunday
TXN10131,2025-08-24,Amoxicillin 250mg,Antibiotics,1,3.41,Private Prescription,3.41,2025-08,Sunday
TXN10379,2025-08-24,Paracetamol 500mg,Pain Relief,2,1.05,OTC Sale,2.1,2025-08,Sunday
TXN10927,2025-08-24,Salbutamol Inhaler,Respiratory,1,6.53,OTC Sale,6.53,2025-08,Sunday
TXN10812,2025-08-24,Amoxicillin 250mg,Antibiotics,2,3.12,Private Prescription,6.24,2025-08,Sunday
TXN10156,2025-08-24,Atorvastatin 20mg,Cardiovascular,2,2.72,NHS Prescription,5.44,2025-08,Sunday
TXN10723,2025-08-25,Salbutamol Inhaler,Respiratory,3,6.92,OTC Sale,20.76,2025-08,Monday
TXN11097,2025-08-25,Ibuprofen 200mg,Pain Relief,3,1.5,NHS Prescription,4.5,2025-08,Monday
TXN10446,2025-08-25,Loratadine 10mg,Allergy,1,1.31,OTC Sale,1.31,2025-08,Monday
TXN11122,2025-08-26,Ibuprofen 200mg,Pain Relief,1,1.57,NHS Prescription,1.57,2025-08,Tuesday
TXN10967,2025-08-26,Loratadine 10mg,Allergy,2,1.41,Private Prescription,2.82,2025-08,Tuesday
TXN10751,2025-08-26,Metformin 500mg,Diabetes,1,1.95,OTC Sale,1.95,2025-08,Tuesday
TXN10497,2025-08-26,Loratadine 10mg,Allergy,1,1.27,Private Prescription,1.27,2025-08,Tuesday
TXN10091,2025-08-26,Atorvastatin 20mg,Cardiovascular,2,3.05,Private Prescription,6.1,2025-08,Tuesday
TXN10154,2025-08-27,Atorvastatin 20mg,Cardiovascular,2,2.98,Private Prescription,5.96,2025-08,Wednesday
TXN10718,2025-08-27,Amoxicillin 250mg,Antibiotics,1,3.34,OTC Sale,3.34,2025-08,Wednesday
TXN10395,2025-08-27,Cetirizine 10mg,Allergy,1,1.2,OTC Sale,1.2,2025-08,Wednesday
TXN10861,2025-08-27,Cetirizine 10mg,Allergy,3,1.22,Private Prescription,3.66,2025-08,Wednesday
TXN11078,2025-08-27,Metformin 500mg,Diabetes,3,2.0,OTC Sale,6.0,2025-08,Wednesday
TXN10624,2025-08-28,Loratadine 10mg,Allergy,1,1.34,NHS Prescription,1.34,2025-08,Thursday
TXN10705,2025-08-28,Omeprazole 20mg,Gastro,1,2.06,OTC Sale,2.06,2025-08,Thursday
TXN11190,2025-08-28,Omeprazole 20mg,Gastro,1,2.17,OTC Sale,2.17,2025-08,Thursday
TXN10661,2025-08-29,Cetirizine 10mg,Allergy,2,1.31,NHS Prescription,2.62,2025-08,Friday
TXN10384,2025-08-29,Atorvastatin 20mg,Cardiovascular,3,3.04,Private Prescription,9.12,2025-08,Friday
TXN10490,2025-08-29,Paracetamol 500mg,Pain Relief,1,1.06,OTC Sale,1.06,2025-08,Friday
TXN10638,2025-08-30,Cetirizine 10mg,Allergy,3,1.22,NHS Prescription,3.66,2025-08,Saturday
TXN10884,2025-08-30,Vitamin D 1000IU,Supplements,2,3.39,NHS Prescription,6.78,2025-08,Saturday
TXN10856,2025-08-30,Ibuprofen 200mg,Pain Relief,3,1.59,Private Prescription,4.77,2025-08,Saturday
TXN10288,2025-08-30,Metformin 500mg,Diabetes,2,1.87,NHS Prescription,3.74,2025-08,Saturday
TXN11069,2025-08-30,Loratadine 10mg,Allergy,1,1.32,Private Prescription,1.32,2025-08,Saturday
TXN10413,2025-08-30,Paracetamol 500mg,Pain Relief,1,1.07,NHS Prescription,1.07,2025-08,Saturday
TXN11041,2025-08-31,Ibuprofen 200mg,Pain Relief,3,1.51,NHS Prescription,4.53,2025-08,Sunday
TXN10506,2025-08-31,Salbutamol Inhaler,Respiratory,1,6.51,OTC Sale,6.51,2025-08,Sunday
TXN11111,2025-08-31,Metformin 500mg,Diabetes,1,2.02,NHS Prescription,2.02,2025-08,Sunday
TXN11075,2025-08-31,Amoxicillin 250mg,Antibiotics,1,3.3,NHS Prescription,3.3,2025-08,Sunday
TXN11036,2025-08-31,Omeprazole 20mg,Gastro,1,2.06,Private Prescription,2.06,2025-08,Sunday
TXN11194,2025-08-31,Salbutamol Inhaler,Respiratory,1,7.0,NHS Prescription,7.0,2025-08,Sunday
TXN10359,2025-08-31,Atorvastatin 20mg,Cardiovascular,1,2.83,NHS Prescription,2.83,2025-08,Sunday
TXN10315,2025-08-31,Amoxicillin 250mg,Antibiotics,1,3.52,NHS Prescription,3.52,2025-08,Sunday
TXN10808,2025-09-01,Amoxicillin 250mg,Antibiotics,1,3.31,Private Prescription,3.31,2025-09,Monday
TXN10385,2025-09-01,Ibuprofen 200mg,Pain Relief,1,1.41,OTC Sale,1.41,2025-09,Monday
TXN10971,2025-09-01,Paracetamol 500mg,Pain Relief,1,1.08,OTC Sale,1.08,2025-09,Monday
TXN11084,2025-09-02,Metformin 500mg,Diabetes,1,1.95,OTC Sale,1.95,2025-09,Tuesday
TXN11106,2025-09-02,Omeprazole 20mg,Gastro,3,2.16,Private Prescription,6.48,2025-09,Tuesday
TXN10667,2025-09-02,Salbutamol Inhaler,Respiratory,3,6.33,OTC Sale,18.99,2025-09,Tuesday
TXN10660,2025-09-02,Ibuprofen 200mg,Pain Relief,3,1.46,NHS Prescription,4.38,2025-09,Tuesday
TXN10196,2025-09-03,Loratadine 10mg,Allergy,3,1.31,NHS Prescription,3.93,2025-09,Wednesday
TXN11150,2025-09-03,Omeprazole 20mg,Gastro,3,2.26,NHS Prescription,6.78,2025-09,Wednesday
TXN10048,2025-09-03,Atorvastatin 20mg,Cardiovascular,1,2.77,NHS Prescription,2.77,2025-09,Wednesday
TXN10648,2025-09-03,Amoxicillin 250mg,Antibiotics,1,3.43,NHS Prescription,3.43,2025-09,Wednesday
TXN10939,2025-09-03,Loratadine 10mg,Allergy,2,1.33,NHS Prescription,2.66,2025-09,Wednesday
TXN10743,2025-09-04,Metformin 500mg,Diabetes,1,1.84,NHS Prescription,1.84,2025-09,Thursday
TXN11047,2025-09-04,Ibuprofen 200mg,Pain Relief,2,1.45,OTC Sale,2.9,2025-09,Thursday
TXN10704,2025-09-05,Loratadine 10mg,Allergy,1,1.37,NHS Prescription,1.37,2025-09,Friday
TXN10549,2025-09-06,Loratadine 10mg,Allergy,3,1.26,NHS Prescription,3.78,2025-09,Saturday
TXN11029,2025-09-07,Omeprazole 20mg,Gastro,3,2.06,Private Prescription,6.18,2025-09,Sunday
TXN10298,2025-09-07,Salbutamol Inhaler,Respiratory,2,7.09,Private Prescription,14.18,2025-09,Sunday
TXN10708,2025-09-08,Metformin 500mg,Diabetes,1,1.91,OTC Sale,1.91,2025-09,Monday
TXN11072,2025-09-08,Paracetamol 500mg,Pain Relief,2,1.06,Private Prescription,2.12,2025-09,Monday
TXN10451,2025-09-08,Atorvastatin 20mg,Cardiovascular,1,2.94,NHS Prescription,2.94,2025-09,Monday
TXN10249,2025-09-08,Loratadine 10mg,Allergy,2,1.41,NHS Prescription,2.82,2025-09,Monday
TXN10653,2025-09-09,Ibuprofen 200mg,Pain Relief,4,1.59,OTC Sale,6.36,2025-09,Tuesday
TXN10951,2025-09-09,Salbutamol Inhaler,Respiratory,4,6.51,OTC Sale,26.04,2025-09,Tuesday
TXN10164,2025-09-09,Atorvastatin 20mg,Cardiovascular,1,2.84,Private Prescription,2.84,2025-09,Tuesday
TXN10873,2025-09-10,Atorvastatin 20mg,Cardiovascular,1,2.71,NHS Prescription,2.71,2025-09,Wednesday
TXN10455,2025-09-11,Amoxicillin 250mg,Antibiotics,2,3.06,NHS Prescription,6.12,2025-09,Thursday
TXN11161,2025-09-11,Atorvastatin 20mg,Cardiovascular,1,3.01,OTC Sale,3.01,2025-09,Thursday
TXN10419,2025-09-12,Atorvastatin 20mg,Cardiovascular,1,2.68,OTC Sale,2.68,2025-09,Friday
TXN10065,2025-09-12,Omeprazole 20mg,Gastro,1,2.08,Private Prescription,2.08,2025-09,Friday
TXN10995,2025-09-12,Cetirizine 10mg,Allergy,1,1.2,OTC Sale,1.2,2025-09,Friday
TXN10139,2025-09-12,Salbutamol Inhaler,Respiratory,1,6.49,OTC Sale,6.49,2025-09,Friday
TXN10458,2025-09-13,Salbutamol Inhaler,Respiratory,2,6.75,OTC Sale,13.5,2025-09,Saturday
TXN10522,2025-09-13,Vitamin D 1000IU,Supplements,1,3.81,OTC Sale,3.81,2025-09,Saturday
TXN10310,2025-09-13,Omeprazole 20mg,Gastro,1,2.08,OTC Sale,2.08,2025-09,Saturday
TXN10564,2025-09-13,Paracetamol 500mg,Pain Relief,2,1.11,NHS Prescription,2.22,2025-09,Saturday
TXN10892,2025-09-13,Amoxicillin 250mg,Antibiotics,1,3.4,OTC Sale,3.4,2025-09,Saturday
TXN10378,2025-09-14,Atorvastatin 20mg,Cardiovascular,1,2.97,NHS Prescription,2.97,2025-09,Sunday
TXN10963,2025-09-14,Amoxicillin 250mg,Antibiotics,1,3.36,OTC Sale,3.36,2025-09,Sunday
TXN10053,2025-09-14,Cetirizine 10mg,Allergy,1,1.19,OTC Sale,1.19,2025-09,Sunday
TXN10668,2025-09-14,Amoxicillin 250mg,Antibiotics,4,3.29,OTC Sale,13.16,2025-09,Sunday
TXN10849,2025-09-15,Metformin 500mg,Diabetes,2,2.02,Private Prescription,4.04,2025-09,Monday
TXN10528,2025-09-15,Atorvastatin 20mg,Cardiovascular,1,2.74,OTC Sale,2.74,2025-09,Monday
TXN11164,2025-09-15,Metformin 500mg,Diabetes,3,2.0,Private Prescription,6.0,2025-09,Monday
TXN10197,2025-09-17,Salbutamol Inhaler,Respiratory,2,6.58,NHS Prescription,13.16,2025-09,Wednesday
TXN10899,2025-09-17,Ibuprofen 200mg,Pain Relief,1,1.56,OTC Sale,1.56,2025-09,Wednesday
TXN10098,2025-09-17,Ibuprofen 200mg,Pain Relief,2,1.39,NHS Prescription,2.78,2025-09,Wednesday
TXN10672,2025-09-17,Salbutamol Inhaler,Respiratory,1,6.84,NHS Prescription,6.84,2025-09,Wednesday
TXN10201,2025-09-19,Atorvastatin 20mg,Cardiovascular,1,2.84,NHS Prescription,2.84,2025-09,Friday
TXN10496,2025-09-20,Loratadine 10mg,Allergy,1,1.33,NHS Prescription,1.33,2025-09,Saturday
TXN10626,2025-09-21,Atorvastatin 20mg,Cardiovascular,4,2.95,Private Prescription,11.8,2025-09,Sunday
TXN10381,2025-09-21,Metformin 500mg,Diabetes,1,1.9,OTC Sale,1.9,2025-09,Sunday
TXN10056,2025-09-21,Salbutamol Inhaler,Respiratory,2,6.58,NHS Prescription,13.16,2025-09,Sunday
TXN10866,2025-09-22,Vitamin D 1000IU,Supplements,1,3.82,Private Prescription,3.82,2025-09,Monday
TXN10241,2025-09-22,Amoxicillin 250mg,Antibiotics,3,3.43,Private Prescription,10.29,2025-09,Monday
TXN11180,2025-09-22,Paracetamol 500mg,Pain Relief,2,1.12,OTC Sale,2.24,2025-09,Monday
TXN10489,2025-09-22,Cetirizine 10mg,Allergy,1,1.33,NHS Prescription,1.33,2025-09,Monday
TXN10174,2025-09-23,Metformin 500mg,Diabetes,1,1.93,Private Prescription,1.93,2025-09,Tuesday
TXN10786,2025-09-25,Atorvastatin 20mg,Cardiovascular,2,2.87,NHS Prescription,5.74,2025-09,Thursday
TXN11193,2025-09-25,Loratadine 10mg,Allergy,2,1.43,Private Prescription,2.86,2025-09,Thursday
TXN10593,2025-09-26,Salbutamol Inhaler,Respiratory,2,6.34,NHS Prescription,12.68,2025-09,Friday
TXN11054,2025-09-26,Amoxicillin 250mg,Antibiotics,1,3.09,NHS Prescription,3.09,2025-09,Friday
TXN11162,2025-09-27,Atorvastatin 20mg,Cardiovascular,2,2.96,OTC Sale,5.92,2025-09,Saturday
TXN10161,2025-09-28,Ibuprofen 200mg,Pain Relief,1,1.53,NHS Prescription,1.53,2025-09,Sunday
TXN10859,2025-09-28,Paracetamol 500mg,Pain Relief,3,1.05,Private Prescription,3.15,2025-09,Sunday
TXN10654,2025-09-29,Salbutamol Inhaler,Respiratory,1,6.32,Private Prescription,6.32,2025-09,Monday
TXN10206,2025-09-29,Omeprazole 20mg,Gastro,1,2.3,Private Prescription,2.3,2025-09,Monday
TXN10657,2025-09-30,Atorvastatin 20mg,Cardiovascular,2,2.9,NHS Prescription,5.8,2025-09,Tuesday
TXN10386,2025-09-30,Cetirizine 10mg,Allergy,1,1.3,Private Prescription,1.3,2025-09,Tuesday
TXN10119,2025-10-01,Vitamin D 1000IU,Supplements,1,3.82,NHS Prescription,3.82,2025-10,Wednesday
TXN10739,2025-10-01,Ibuprofen 200mg,Pain Relief,1,1.51,Private Prescription,1.51,2025-10,Wednesday
TXN10602,2025-10-01,Amoxicillin 250mg,Antibiotics,2,3.37,OTC Sale,6.74,2025-10,Wednesday
TXN10467,2025-10-02,Ibuprofen 200mg,Pain Relief,1,1.59,Private Prescription,1.59,2025-10,Thursday
TXN10198,2025-10-02,Amoxicillin 250mg,Antibiotics,1,3.44,Private Prescription,3.44,2025-10,Thursday
TXN11011,2025-10-02,Cetirizine 10mg,Allergy,3,1.24,NHS Prescription,3.72,2025-10,Thursday
TXN10014,2025-10-02,Omeprazole 20mg,Gastro,1,2.14,NHS Prescription,2.14,2025-10,Thursday
TXN10614,2025-10-02,Metformin 500mg,Diabetes,1,1.97,OTC Sale,1.97,2025-10,Thursday
TXN10702,2025-10-03,Loratadine 10mg,Allergy,3,1.29,Private Prescription,3.87,2025-10,Friday
TXN10895,2025-10-03,Salbutamol Inhaler,Respiratory,1,6.97,NHS Prescription,6.97,2025-10,Friday
TXN10019,2025-10-03,Ibuprofen 200mg,Pain Relief,1,1.45,OTC Sale,1.45,2025-10,Friday
TXN11192,2025-10-03,Paracetamol 500mg,Pain Relief,2,1.2,NHS Prescription,2.4,2025-10,Friday
TXN10286,2025-10-03,Loratadine 10mg,Allergy,2,1.33,NHS Prescription,2.66,2025-10,Friday
TXN11130,2025-10-04,Loratadine 10mg,Allergy,3,1.31,OTC Sale,3.93,2025-10,Saturday
TXN10760,2025-10-04,Cetirizine 10mg,Allergy,1,1.23,Private Prescription,1.23,2025-10,Saturday
TXN10183,2025-10-05,Loratadine 10mg,Allergy,2,1.28,Private Prescription,2.56,2025-10,Sunday
TXN10405,2025-10-05,Amoxicillin 250mg,Antibiotics,1,3.35,NHS Prescription,3.35,2025-10,Sunday
TXN10311,2025-10-05,Paracetamol 500mg,Pain Relief,2,1.1,NHS Prescription,2.2,2025-10,Sunday
TXN10115,2025-10-05,Metformin 500mg,Diabetes,3,2.01,NHS Prescription,6.03,2025-10,Sunday
TXN10267,2025-10-06,Metformin 500mg,Diabetes,2,1.98,OTC Sale,3.96,2025-10,Monday
TXN11115,2025-10-06,Metformin 500mg,Diabetes,1,1.84,Private Prescription,1.84,2025-10,Monday
TXN10123,2025-10-06,Vitamin D 1000IU,Supplements,2,3.6,OTC Sale,7.2,2025-10,Monday
TXN10652,2025-10-06,Ibuprofen 200mg,Pain Relief,1,1.47,OTC Sale,1.47,2025-10,Monday
TXN10028,2025-10-06,Vitamin D 1000IU,Supplements,2,3.48,Private Prescription,6.96,2025-10,Monday
TXN11128,2025-10-06,Vitamin D 1000IU,Supplements,1,3.85,NHS Prescription,3.85,2025-10,Monday
TXN10272,2025-10-07,Vitamin D 1000IU,Supplements,1,3.43,Private Prescription,3.43,2025-10,Tuesday
TXN11191,2025-10-07,Ibuprofen 200mg,Pain Relief,1,1.54,NHS Prescription,1.54,2025-10,Tuesday
TXN10107,2025-10-07,Loratadine 10mg,Allergy,2,1.39,NHS Prescription,2.78,2025-10,Tuesday
TXN10263,2025-10-08,Cetirizine 10mg,Allergy,1,1.36,Private Prescription,1.36,2025-10,Wednesday
TXN10877,2025-10-09,Atorvastatin 20mg,Cardiovascular,2,2.8,Private Prescription,5.6,2025-10,Thursday
TXN10274,2025-10-09,Vitamin D 1000IU,Supplements,1,3.6,NHS Prescription,3.6,2025-10,Thursday
TXN11159,2025-10-09,Metformin 500mg,Diabetes,1,1.99,Private Prescription,1.99,2025-10,Thursday
TXN10878,2025-10-09,Ibuprofen 200mg,Pain Relief,1,1.48,OTC Sale,1.48,2025-10,Thursday
TXN11004,2025-10-10,Cetirizine 10mg,Allergy,2,1.27,NHS Prescription,2.54,2025-10,Friday
TXN10257,2025-10-11,Loratadine 10mg,Allergy,3,1.38,Private Prescription,4.14,2025-10,Saturday
TXN10570,2025-10-11,Salbutamol Inhaler,Respiratory,1,6.78,NHS Prescription,6.78,2025-10,Saturday
TXN10265,2025-10-11,Paracetamol 500mg,Pain Relief,2,1.13,OTC Sale,2.26,2025-10,Saturday
TXN11013,2025-10-11,Atorvastatin 20mg,Cardiovascular,2,3.05,NHS Prescription,6.1,2025-10,Saturday
TXN11027,2025-10-12,Amoxicillin 250mg,Antibiotics,2,3.5,OTC Sale,7.0,2025-10,Sunday
TXN10537,2025-10-12,Salbutamol Inhaler,Respiratory,2,6.94,Private Prescription,13.88,2025-10,Sunday
TXN10044,2025-10-12,Cetirizine 10mg,Allergy,1,1.23,NHS Prescription,1.23,2025-10,Sunday
TXN10615,2025-10-12,Paracetamol 500mg,Pain Relief,2,1.07,Private Prescription,2.14,2025-10,Sunday
TXN11183,2025-10-12,Omeprazole 20mg,Gastro,2,2.25,NHS Prescription,4.5,2025-10,Sunday
TXN11151,2025-10-12,Salbutamol Inhaler,Respiratory,2,6.45,OTC Sale,12.9,2025-10,Sunday
TXN10510,2025-10-13,Paracetamol 500mg,Pain Relief,3,1.19,NHS Prescription,3.57,2025-10,Monday
TXN11087,2025-10-13,Vitamin D 1000IU,Supplements,2,3.33,NHS Prescription,6.66,2025-10,Monday
TXN10259,2025-10-13,Amoxicillin 250mg,Antibiotics,1,3.12,NHS Prescription,3.12,2025-10,Monday
TXN10857,2025-10-13,Cetirizine 10mg,Allergy,2,1.21,NHS Prescription,2.42,2025-10,Monday
TXN10418,2025-10-13,Paracetamol 500mg,Pain Relief,1,1.21,NHS Prescription,1.21,2025-10,Monday
TXN10126,2025-10-13,Loratadine 10mg,Allergy,2,1.33,OTC Sale,2.66,2025-10,Monday
TXN10641,2025-10-14,Cetirizine 10mg,Allergy,3,1.32,Private Prescription,3.96,2025-10,Tuesday
TXN10761,2025-10-14,Loratadine 10mg,Allergy,1,1.33,Private Prescription,1.33,2025-10,Tuesday
TXN11057,2025-10-15,Vitamin D 1000IU,Supplements,1,3.67,NHS Prescription,3.67,2025-10,Wednesday
TXN10083,2025-10-15,Salbutamol Inhaler,Respiratory,2,6.2,NHS Prescription,12.4,2025-10,Wednesday
TXN10022,2025-10-15,Salbutamol Inhaler,Respiratory,1,6.85,NHS Prescription,6.85,2025-10,Wednesday
TXN10353,2025-10-15,Atorvastatin 20mg,Cardiovascular,1,2.79,OTC Sale,2.79,2025-10,Wednesday
TXN10787,2025-10-15,Omeprazole 20mg,Gastro,1,2.2,Private Prescription,2.2,2025-10,Wednesday
TXN10122,2025-10-15,Metformin 500mg,Diabetes,1,1.88,NHS Prescription,1.88,2025-10,Wednesday
TXN10240,2025-10-15,Loratadine 10mg,Allergy,1,1.37,OTC Sale,1.37,2025-10,Wednesday
TXN10785,2025-10-16,Atorvastatin 20mg,Cardiovascular,2,3.0,Private Prescription,6.0,2025-10,Thursday
TXN10228,2025-10-16,Cetirizine 10mg,Allergy,1,1.21,OTC Sale,1.21,2025-10,Thursday
TXN10341,2025-10-16,Omeprazole 20mg,Gastro,1,2.29,OTC Sale,2.29,2025-10,Thursday
TXN10988,2025-10-16,Vitamin D 1000IU,Supplements,1,3.69,Private Prescription,3.69,2025-10,Thursday
TXN10725,2025-10-17,Cetirizine 10mg,Allergy,2,1.21,Private Prescription,2.42,2025-10,Friday
TXN10860,2025-10-17,Ibuprofen 200mg,Pain Relief,4,1.49,OTC Sale,5.96,2025-10,Friday
TXN10829,2025-10-17,Loratadine 10mg,Allergy,1,1.38,NHS Prescription,1.38,2025-10,Friday
TXN10952,2025-10-17,Loratadine 10mg,Allergy,1,1.32,Private Prescription,1.32,2025-10,Friday
TXN10993,2025-10-17,Ibuprofen 200mg,Pain Relief,1,1.56,Private Prescription,1.56,2025-10,Friday
TXN10084,2025-10-17,Amoxicillin 250mg,Antibiotics,1,3.34,Private Prescription,3.34,2025-10,Friday
TXN10470,2025-10-17,Salbutamol Inhaler,Respiratory,1,6.63,NHS Prescription,6.63,2025-10,Friday
TXN11022,2025-10-17,Metformin 500mg,Diabetes,1,2.07,NHS Prescription,2.07,2025-10,Friday
TXN10358,2025-10-18,Vitamin D 1000IU,Supplements,1,3.69,NHS Prescription,3.69,2025-10,Saturday
TXN10217,2025-10-18,Loratadine 10mg,Allergy,1,1.4,NHS Prescription,1.4,2025-10,Saturday
TXN10713,2025-10-18,Paracetamol 500mg,Pain Relief,4,1.13,Private Prescription,4.52,2025-10,Saturday
TXN10125,2025-10-19,Paracetamol 500mg,Pain Relief,1,1.06,Private Prescription,1.06,2025-10,Sunday
TXN10673,2025-10-19,Amoxicillin 250mg,Antibiotics,3,3.46,OTC Sale,10.38,2025-10,Sunday
TXN10540,2025-10-19,Cetirizine 10mg,Allergy,1,1.31,OTC Sale,1.31,2025-10,Sunday
TXN10851,2025-10-20,Omeprazole 20mg,Gastro,1,2.24,Private Prescription,2.24,2025-10,Monday
TXN10600,2025-10-20,Metformin 500mg,Diabetes,1,1.83,OTC Sale,1.83,2025-10,Monday
TXN10482,2025-10-20,Salbutamol Inhaler,Respiratory,1,6.72,Private Prescription,6.72,2025-10,Monday
TXN11156,2025-10-20,Amoxicillin 250mg,Antibiotics,1,3.29,NHS Prescription,3.29,2025-10,Monday
TXN10688,2025-10-20,Ibuprofen 200mg,Pain Relief,1,1.59,OTC Sale,1.59,2025-10,Monday
TXN10799,2025-10-20,Paracetamol 500mg,Pain Relief,3,1.21,Private Prescription,3.63,2025-10,Monday
TXN10369,2025-10-21,Vitamin D 1000IU,Supplements,1,3.63,OTC Sale,3.63,2025-10,Tuesday
TXN10977,2025-10-21,Amoxicillin 250mg,Antibiotics,4,3.44,Private Prescription,13.76,2025-10,Tuesday
TXN11186,2025-10-21,Cetirizine 10mg,Allergy,1,1.32,OTC Sale,1.32,2025-10,Tuesday
TXN10862,2025-10-22,Salbutamol Inhaler,Respiratory,1,6.19,OTC Sale,6.19,2025-10,Wednesday
TXN10180,2025-10-22,Amoxicillin 250mg,Antibiotics,1,3.3,NHS Prescription,3.3,2025-10,Wednesday
TXN10911,2025-10-22,Vitamin D 1000IU,Supplements,1,3.66,NHS Prescription,3.66,2025-10,Wednesday
TXN11016,2025-10-23,Vitamin D 1000IU,Supplements,2,3.54,Private Prescription,7.08,2025-10,Thursday
TXN10258,2025-10-23,Metformin 500mg,Diabetes,1,2.05,OTC Sale,2.05,2025-10,Thursday
TXN10380,2025-10-23,Paracetamol 500mg,Pain Relief,2,1.08,NHS Prescription,2.16,2025-10,Thursday
TXN10155,2025-10-24,Vitamin D 1000IU,Supplements,1,3.45,OTC Sale,3.45,2025-10,Friday
TXN10767,2025-10-24,Metformin 500mg,Diabetes,2,1.9,OTC Sale,3.8,2025-10,Friday
TXN10040,2025-10-24,Ibuprofen 200mg,Pain Relief,3,1.57,Private Prescription,4.71,2025-10,Friday
TXN10093,2025-10-25,Atorvastatin 20mg,Cardiovascular,4,2.68,NHS Prescription,10.72,2025-10,Saturday
TXN10207,2025-10-25,Ibuprofen 200mg,Pain Relief,1,1.46,Private Prescription,1.46,2025-10,Saturday
TXN10242,2025-10-26,Paracetamol 500mg,Pain Relief,2,1.16,OTC Sale,2.32,2025-10,Sunday
TXN10306,2025-10-26,Metformin 500mg,Diabetes,1,1.87,NHS Prescription,1.87,2025-10,Sunday
TXN10172,2025-10-26,Atorvastatin 20mg,Cardiovascular,1,3.03,NHS Prescription,3.03,2025-10,Sunday
TXN10143,2025-10-26,Omeprazole 20mg,Gastro,1,2.25,NHS Prescription,2.25,2025-10,Sunday
TXN10964,2025-10-26,Omeprazole 20mg,Gastro,1,2.18,Private Prescription,2.18,2025-10,Sunday
TXN10006,2025-10-27,Cetirizine 10mg,Allergy,3,1.23,OTC Sale,3.69,2025-10,Monday
TXN10452,2025-10-28,Omeprazole 20mg,Gastro,1,2.02,NHS Prescription,2.02,2025-10,Tuesday
TXN10134,2025-10-28,Vitamin D 1000IU,Supplements,1,3.6,OTC Sale,3.6,2025-10,Tuesday
TXN10077,2025-10-29,Omeprazole 20mg,Gastro,1,2.03,OTC Sale,2.03,2025-10,Wednesday
TXN10639,2025-10-29,Loratadine 10mg,Allergy,2,1.29,OTC Sale,2.58,2025-10,Wednesday
TXN10613,2025-10-31,Ibuprofen 200mg,Pain Relief,1,1.53,OTC Sale,1.53,2025-10,Friday
TXN10766,2025-10-31,Paracetamol 500mg,Pain Relief,1,1.11,NHS Prescription,1.11,2025-10,Friday
TXN10544,2025-10-31,Paracetamol 500mg,Pain Relief,3,1.09,OTC Sale,3.27,2025-10,Friday
TXN10037,2025-10-31,Salbutamol Inhaler,Respiratory,2,6.59,Private Prescription,13.18,2025-10,Friday
TXN11026,2025-11-01,Cetirizine 10mg,Allergy,1,1.28,Private Prescription,1.28,2025-11,Saturday
TXN11189,2025-11-01,Vitamin D 1000IU,Supplements,1,3.85,OTC Sale,3.85,2025-11,Saturday
TXN10958,2025-11-01,Amoxicillin 250mg,Antibiotics,2,3.3,NHS Prescription,6.6,2025-11,Saturday
TXN10699,2025-11-01,Vitamin D 1000IU,Supplements,1,3.63,NHS Prescription,3.63,2025-11,Saturday
